name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
75372 load shedding,,75372,load shedding,4629022.172989518,1.0,10000.006441990688,1.0,1,0.0,PQ,4629022.172989518,4629022.172989518
75373 load shedding,,75373,load shedding,319242.90848203574,1.0,10000.004657994701,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75374 load shedding,,75374,load shedding,478864.3627230536,1.0,10000.00402425734,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75375 load shedding,,75375,load shedding,2873186.1763383215,1.0,10000.006706587026,1.0,1,0.0,PQ,2873186.1763383215,2873186.1763383215
75376 load shedding,,75376,load shedding,2873186.1763383215,1.0,10000.008500366006,1.0,1,0.0,PQ,2873186.1763383215,2873186.1763383215
75377 load shedding,,75377,load shedding,319242.90848203574,1.0,10000.002322342882,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75378 load shedding,,75378,load shedding,478864.3627230536,1.0,10000.004666773546,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75379 load shedding,,75379,load shedding,638485.8169640715,1.0,10000.003722141902,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75380 load shedding,,75380,load shedding,1117350.179687125,1.0000000000000002,10000.005572362803,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75381 load shedding,,75381,load shedding,319242.90848203574,1.0,10000.01004333056,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75382 load shedding,,75382,load shedding,478864.3627230536,1.0,10000.005968667729,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75383 load shedding,,75383,load shedding,3032807.6305793393,1.0,10000.007252641277,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
75384 load shedding,,75384,load shedding,1117350.179687125,1.0000000000000002,10000.002322132317,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75385 load shedding,,75385,load shedding,5267507.98995359,1.0,10000.006844818847,1.0,1,0.0,PQ,5267507.98995359,5267507.98995359
75386 load shedding,,75386,load shedding,957728.7254461071,1.0,10000.00770863466,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75387 load shedding,,75387,load shedding,3192429.084820357,1.0,10000.00985913097,1.0,1,0.0,PQ,3192429.084820357,3192429.084820357
75388 load shedding,,75388,load shedding,2553943.267856286,1.0,10000.008923554078,1.0,1,0.0,PQ,2553943.267856286,2553943.267856286
75389 load shedding,,75389,load shedding,319242.90848203574,1.0,10000.005390563421,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75390 load shedding,,75390,load shedding,638485.8169640715,1.0,10000.010726198303,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75391 load shedding,,75391,load shedding,4469400.718748501,1.0,10000.007791201826,1.0,1,0.0,PQ,4469400.718748501,4469400.718748501
75392 load shedding,,75392,load shedding,1117350.179687125,1.0000000000000002,10000.009388132885,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75393 load shedding,,75393,load shedding,638485.8169640715,1.0,10000.00596687895,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75394 load shedding,,75394,load shedding,1436593.0881691608,1.0,10000.006923700312,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75395 load shedding,,75395,load shedding,2713564.7220973037,1.0,10000.00798673004,1.0,1,0.0,PQ,2713564.7220973037,2713564.7220973037
75396 load shedding,,75396,load shedding,478864.3627230536,1.0,10000.00458203615,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75397 load shedding,,75397,load shedding,798107.2712050893,1.0,10000.006335132717,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75398 load shedding,,75398,load shedding,319242.90848203574,1.0,10000.011695031086,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75399 load shedding,,75399,load shedding,1755835.9966511964,1.0,10000.008008056935,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75400 load shedding,,75400,load shedding,2873186.1763383215,1.0,10000.007743374352,1.0,1,0.0,PQ,2873186.1763383215,2873186.1763383215
75401 load shedding,,75401,load shedding,2394321.8136152676,1.0000000000000002,10000.005588306101,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
75402 load shedding,,75402,load shedding,478864.3627230536,1.0,10000.008650004345,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75403 load shedding,,75403,load shedding,1436593.0881691608,1.0,10000.007014877148,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75404 load shedding,,75404,load shedding,1276971.633928143,1.0,10000.009069814201,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
75405 load shedding,,75405,load shedding,1117350.179687125,1.0000000000000002,10000.00743962742,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75406 load shedding,,75406,load shedding,3192429.084820357,1.0,10000.006127901352,1.0,1,0.0,PQ,3192429.084820357,3192429.084820357
75407 load shedding,,75407,load shedding,1755835.9966511964,1.0,10000.007172026477,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75408 load shedding,,75408,load shedding,319242.90848203574,1.0,10000.006338095818,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75409 load shedding,,75409,load shedding,319242.90848203574,1.0,10000.003742256858,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75410 load shedding,,75410,load shedding,1276971.633928143,1.0,10000.006910007283,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
75411 load shedding,,75411,load shedding,957728.7254461071,1.0,10000.008745247547,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75412 load shedding,,75412,load shedding,1117350.179687125,1.0000000000000002,10000.010412589912,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75413 load shedding,,75413,load shedding,1915457.4508922142,1.0,10000.006202236502,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75414 load shedding,,75414,load shedding,1117350.179687125,1.0000000000000002,10000.008460660232,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75415 load shedding,,75415,load shedding,319242.90848203574,1.0,10000.011607959908,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75416 load shedding,,75416,load shedding,2394321.8136152676,1.0000000000000002,10000.010675316811,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
75417 load shedding,,75417,load shedding,798107.2712050893,1.0,10000.00766770702,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75418 load shedding,,75418,load shedding,1436593.0881691608,1.0,10000.00878919474,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75419 load shedding,,75419,load shedding,319242.90848203574,1.0,10000.015438576604,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75420 load shedding,,75420,load shedding,478864.3627230536,1.0,10000.004758209438,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75421 load shedding,,75421,load shedding,319242.90848203574,1.0,10000.011450863674,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75422 load shedding,,75422,load shedding,1915457.4508922142,1.0,10000.008009702664,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75423 load shedding,,75423,load shedding,319242.90848203574,1.0,10000.007024419687,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75424 load shedding,,75424,load shedding,319242.90848203574,1.0,10000.008159257046,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75425 load shedding,,75425,load shedding,3032807.6305793393,1.0,10000.008847655863,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
75426 load shedding,,75426,load shedding,1915457.4508922142,1.0,10000.010115531451,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75427 load shedding,,75427,load shedding,478864.3627230536,1.0,10000.004468444318,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75428 load shedding,,75428,load shedding,3671293.4475434106,1.0000000000000002,10000.00793262787,1.0000000000000002,1,0.0,PQ,3671293.447543411,3671293.4475434106
75429 load shedding,,75429,load shedding,1596214.5424101786,1.0,10000.011912817066,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
75430 load shedding,,75430,load shedding,319242.90848203574,1.0,10000.007177022559,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75431 load shedding,,75431,load shedding,478864.3627230536,1.0,10000.008428833446,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75432 load shedding,,75432,load shedding,957728.7254461071,1.0,10000.009872051964,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75433 load shedding,,75433,load shedding,638485.8169640715,1.0,10000.005932728523,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75434 load shedding,,75434,load shedding,1755835.9966511964,1.0,10000.006329415073,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75435 load shedding,,75435,load shedding,1117350.179687125,1.0000000000000002,10000.009498323381,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75436 load shedding,,75436,load shedding,798107.2712050893,1.0,10000.007958891776,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75437 load shedding,,75437,load shedding,798107.2712050893,1.0,10000.003728447267,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75438 load shedding,,75438,load shedding,798107.2712050893,1.0,10000.004398811645,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75439 load shedding,,75439,load shedding,319242.90848203574,1.0,10000.001738717618,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75440 load shedding,,75440,load shedding,319242.90848203574,1.0,10000.00511418451,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75441 load shedding,,75441,load shedding,319242.90848203574,1.0,10000.007154295938,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75442 load shedding,,75442,load shedding,1117350.179687125,1.0000000000000002,10000.009719404401,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75443 load shedding,,75443,load shedding,2394321.8136152676,1.0000000000000002,10000.006640230104,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
75444 load shedding,,75444,load shedding,1276971.633928143,1.0,10000.0091321762,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
75445 load shedding,,75445,load shedding,319242.90848203574,1.0,10000.006978327892,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75446 load shedding,,75446,load shedding,2234700.35937425,1.0000000000000002,10000.006050673115,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75447 load shedding,,75447,load shedding,3830914.901784429,1.0,10000.006362876311,1.0,1,0.0,PQ,3830914.901784429,3830914.901784429
75448 load shedding,,75448,load shedding,478864.3627230536,1.0,10000.002544992478,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75449 load shedding,,75449,load shedding,638485.8169640715,1.0,10000.008364270267,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75450 load shedding,,75450,load shedding,638485.8169640715,1.0,10000.007738468748,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75451 load shedding,,75451,load shedding,319242.90848203574,1.0,10000.00383985168,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75452 load shedding,,75452,load shedding,319242.90848203574,1.0,10000.010462126875,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75453 load shedding,,75453,load shedding,1915457.4508922142,1.0,10000.008088641129,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75454 load shedding,,75454,load shedding,319242.90848203574,1.0,10000.00754849971,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75455 load shedding,,75455,load shedding,957728.7254461071,1.0,10000.003616247775,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75456 load shedding,,75456,load shedding,319242.90848203574,1.0,10000.00795707084,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75457 load shedding,,75457,load shedding,2075078.905133232,1.0,10000.006844091211,1.0,1,0.0,PQ,2075078.9051332322,2075078.905133232
75458 load shedding,,75458,load shedding,478864.3627230536,1.0,10000.010087165234,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75459 load shedding,,75459,load shedding,478864.3627230536,1.0,10000.005667140838,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75460 load shedding,,75460,load shedding,1915457.4508922142,1.0,10000.011417449068,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75461 load shedding,,75461,load shedding,1436593.0881691608,1.0,10000.00780124098,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75462 load shedding,,75462,load shedding,957728.7254461071,1.0,10000.007227480759,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75463 load shedding,,75463,load shedding,1755835.9966511964,1.0,10000.006054753829,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75464 load shedding,,75464,load shedding,319242.90848203574,1.0,10000.000513402007,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75465 load shedding,,75465,load shedding,3032807.6305793393,1.0,10000.010156075992,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
75466 load shedding,,75466,load shedding,1117350.179687125,1.0000000000000002,10000.007373361352,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75467 load shedding,,75467,load shedding,638485.8169640715,1.0,10000.012703775317,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75468 load shedding,,75468,load shedding,319242.90848203574,1.0,10000.004819934788,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75469 load shedding,,75469,load shedding,638485.8169640715,1.0,10000.009118376896,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75470 load shedding,,75470,load shedding,638485.8169640715,1.0,10000.003920358506,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75471 load shedding,,75471,load shedding,1117350.179687125,1.0000000000000002,10000.013027714796,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75472 load shedding,,75472,load shedding,3032807.6305793393,1.0,10000.006871234016,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
75473 load shedding,,75473,load shedding,638485.8169640715,1.0,10000.012266610212,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75474 load shedding,,75474,load shedding,319242.90848203574,1.0,10000.00729252116,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75475 load shedding,,75475,load shedding,2234700.35937425,1.0000000000000002,10000.00508561519,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75476 load shedding,,75476,load shedding,798107.2712050893,1.0,10000.00711853163,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75477 load shedding,,75477,load shedding,2234700.35937425,1.0000000000000002,10000.009230473452,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75478 load shedding,,75478,load shedding,1755835.9966511964,1.0,10000.004929599496,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75479 load shedding,,75479,load shedding,638485.8169640715,1.0,10000.011650461896,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75480 load shedding,,75480,load shedding,2394321.8136152676,1.0000000000000002,10000.00972450802,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
75481 load shedding,,75481,load shedding,478864.3627230536,1.0,10000.01078812903,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75482 load shedding,,75482,load shedding,478864.3627230536,1.0,10000.005159746292,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75483 load shedding,,75483,load shedding,478864.3627230536,1.0,10000.006611000035,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
76 biomass,eGon2035,76,biomass,9.03156536571289,1.0,42.1104937199135,1.0,0,inf,PV,9.03156536571289,9.03156536571289
76 central_biomass_CHP,eGon2035,76,central_biomass_CHP,2.157201784750397,0.9999999999999999,42.120334466359935,0.9999999999999999,0,inf,PV,2.157201784750397,2.157201784750397
76 industrial_biomass_CHP,eGon2035,76,industrial_biomass_CHP,44.60275325760632,0.9999999999999999,42.1066905356668,0.9999999999999999,0,inf,PV,44.60275325760632,44.60275325760632
76 load shedding,,76,load shedding,6704101.078122751,1.0,10000.006844124287,1.0,1,0.0,PQ,6704101.078122751,6704101.078122751
76 others,eGon2035,76,others,0.11233342357451696,1.0,0.0005493929493343508,1.0,0,inf,PV,0.11233342357451696,0.11233342357451696
76 run_of_river,eGon2035,76,run_of_river,27.86270078384658,0.6500000000000001,0.010019333702598826,1.0000000000000002,0,inf,PV,27.86270078384658,27.86270078384658
76 solar,eGon2035,76,solar,309.70457918254147,1.0000000000000002,0.017399790299815598,1.0000000000000002,0,inf,PV,309.70457918254147,309.70457918254147
76 solar_rooftop,eGon2035,76,solar_rooftop,636.9791021141956,1.0,0.017233884107719748,1.0,0,inf,PV,636.9791021141956,636.9791021141956
76 wind_onshore,eGon2035,76,wind_onshore,724.1896037943712,1.0,1.3083592215533735,1.0,0,inf,PV,724.1896037943712,724.1896037943712
77 biomass,eGon2035,77,biomass,14.92382739140374,1.0,42.10909285645605,1.0,0,inf,PV,14.92382739140374,14.92382739140374
77 industrial_biomass_CHP,eGon2035,77,industrial_biomass_CHP,59.71850425737135,0.9999999999999999,42.10806389504034,0.9999999999999999,0,inf,PV,59.71850425737135,59.71850425737135
77 load shedding,,77,load shedding,15004416.69865568,0.9999999999999998,10000.007912399044,0.9999999999999998,1,0.0,PQ,15004416.69865568,15004416.69865568
77 others,eGon2035,77,others,0.17411680654050127,1.0,0.00863187707861871,1.0,0,inf,PV,0.17411680654050127,0.17411680654050127
77 run_of_river,eGon2035,77,run_of_river,136.95061084026844,0.65,0.006674236644177277,0.9999999999999999,0,inf,PV,136.95061084026844,136.95061084026844
77 solar,eGon2035,77,solar,278.97499372570616,1.0,0.015863535292514146,1.0,0,inf,PV,278.97499372570616,278.97499372570616
77 solar_rooftop,eGon2035,77,solar_rooftop,654.6302136088399,1.0,0.017128501003038307,1.0,0,inf,PV,654.6302136088399,654.6302136088399
77 wind_onshore,eGon2035,77,wind_onshore,287.37777512247425,1.0,1.3083446969455346,1.0,0,inf,PV,287.37777512247425,287.37777512247425
78 biomass,eGon2035,78,biomass,19.356007258002872,1.0000000000000002,42.10580594393642,1.0000000000000002,0,inf,PV,19.356007258002872,19.356007258002872
78 central_biomass_CHP,eGon2035,78,central_biomass_CHP,24.938287518642195,1.0,42.10970927277807,1.0,0,inf,PV,24.938287518642195,24.938287518642195
